x0,x1
0.965754,0.932547
0.965787,0.932572
0.965775,0.932612
0.965804,0.932635
0.965816,0.932667
0.965837,0.932708
0.965857,0.932732
0.965862,0.93276
0.965877,0.93278
0.965893,0.932804
0.965918,0.932834
0.965929,0.932866
0.965933,0.932898
0.965953,0.932922
0.965965,0.932961
0.965985,0.932985
0.965997,0.933017
0.966017,0.933041
0.966029,0.933065
0.966041,0.933097
0.96605,0.933122
0.966057,0.933148
0.966085,0.933172
0.966097,0.933196
0.966122,0.933236
0.966127,0.933268
0.966144,0.933293
0.966157,0.933326
0.966189,0.933366
0.966196,0.93339
0.96621,0.933419
0.966222,0.933458
0.966242,0.933473
0.966251,0.933497
0.966264,0.933521
0.966276,0.933534
0.966287,0.933559
0.966294,0.933589
0.966326,0.933629
0.966334,0.933659
0.966341,0.933679
0.966353,0.933719
0.966381,0.933739
0.966393,0.933759
0.96641,0.933779
0.966402,0.933819
0.96643,0.933839
0.966457,0.933879
0.966444,0.933919
0.966471,0.933939
0.966489,0.933959
0.966503,0.933989
0.966521,0.934013
0.966532,0.934037
0.966559,0.934069
0.966568,0.934108
0.966592,0.93414
0.966596,0.934172
0.966608,0.934204
0.966627,0.934229
0.966636,0.934255
0.966647,0.934288
0.96668,0.93431
0.966702,0.93435
0.966709,0.93438
0.966724,0.934409
0.966733,0.934438
0.966765,0.934468
0.966772,0.934497
0.966779,0.934529
0.966789,0.934569
0.966809,0.934582
0.96682,0.934606
0.96685,0.934638
0.966856,0.934663
0.966866,0.934695
0.966884,0.934735
0.966904,0.934767
0.966914,0.934807
0.966937,0.934823
0.966952,0.934859
0.966966,0.934885
0.966974,0.934909
0.966992,0.93494
0.967018,0.93498
0.967024,0.935
0.96705,0.93504
0.967056,0.93507
0.967062,0.93509
0.967088,0.93513
0.967109,0.93515
0.967115,0.93519
0.96714,0.93521
0.967146,0.93525
0.967172,0.93527
0.967178,0.93531
0.967184,0.93533
0.967209,0.93535
0.967215,0.93537
0.967245,0.93541
0.967246,0.93543
0.967271,0.93547
0.967277,0.93549
0.967302,0.93553
0.967307,0.93555
0.967332,0.93559
0.967338,0.93561
0.967363,0.93565
0.967368,0.93567
0.967394,0.935695
0.967399,0.93572
0.967404,0.935745
0.967419,0.935765
0.96743,0.935805
0.96746,0.935825
0.967465,0.93585
0.96747,0.93587
0.967475,0.93589
0.96749,0.93593
0.967515,0.93595
0.96752,0.93599
0.967545,0.93601
0.96757,0.93605
0.967575,0.93607
0.9676,0.93611
0.967605,0.93613
0.96761,0.93615
0.967634,0.93619
0.967634,0.93621
0.967659,0.93623
0.967683,0.93627
0.967688,0.936308
0.967713,0.936328
0.967727,0.936348
0.967732,0.936388
0.967761,0.936428
0.967771,0.936468
0.967795,0.936493
0.96782,0.936533
0.967814,0.936558
0.967853,0.936578
0.967858,0.936608
0.967865,0.936628
0.967881,0.936668
0.967883,0.936693
0.967907,0.936713
0.967901,0.936737
0.967925,0.936757
0.967944,0.936782
0.967953,0.936807
0.967957,0.936827
0.967981,0.936847
0.967995,0.936867
0.968019,0.936907
0.968023,0.936927
0.968027,0.936947
0.968031,0.936972
0.968055,0.936992
0.968059,0.937012
0.968063,0.937032
0.968087,0.937052
0.968091,0.937072
0.968095,0.937092
0.968118,0.937112
0.968122,0.937132
0.968126,0.937152
0.96814,0.937172
0.968163,0.937185
0.968157,0.937205
0.96817,0.937225
0.968194,0.937245
0.968208,0.937265
0.968211,0.9373
0.968235,0.93734
0.968238,0.93736
0.968237,0.93738
0.96825,0.9374
0.968274,0.93742
0.968282,0.93746
0.968306,0.93748
0.968309,0.93752
0.968333,0.93754
0.968336,0.93757
0.968359,0.93759
0.968383,0.937615
0.968386,0.937645
0.968389,0.93767
0.968392,0.93769
